Sample Index,I (In-phase),Q (Quadrature),FFT Size
790,-0.23921568627450984,-1.0,
791,-0.19215686274509802,-1.0,
792,-0.1843137254901961,-1.0,
793,-0.12941176470588234,-1.0,
794,-0.07450980392156858,-1.0,
795,0.04313725490196085,-1.0,
796,0.12941176470588234,-1.0,
797,0.1843137254901961,-1.0,
798,0.12941176470588234,-1.0,
799,0.11372549019607847,-1.0,
800,0.1215686274509804,-1.0,
801,0.1843137254901961,-1.0,
802,0.2705882352941176,-1.0,
803,0.37254901960784315,-1.0,
804,0.43529411764705883,-1.0,
805,0.41960784313725497,-1.0,
806,0.388235294117647,-1.0,
807,0.39607843137254894,-1.0,
808,0.4117647058823528,-1.0,
809,0.5137254901960784,-1.0,
810,0.6000000000000001,-1.0,
811,0.6784313725490196,-1.0,
812,0.7490196078431373,-1.0,
813,0.803921568627451,-1.0,
814,0.7411764705882353,-1.0,
815,0.7882352941176469,-1.0,
816,0.8431372549019607,-0.9607843137254902,
817,0.8352941176470587,-0.9764705882352941,
818,0.8823529411764706,-0.9372549019607843,
819,0.9450980392156862,-0.8745098039215686,
820,1.0,-0.803921568627451,
821,1.0,-0.7254901960784313,
822,1.0,-0.7254901960784313,
823,1.0,-0.6784313725490196,
824,1.0,-0.6392156862745098,
825,1.0,-0.7019607843137254,
826,1.0,-0.6627450980392157,
827,1.0,-0.607843137254902,
828,1.0,-0.5137254901960784,
829,1.0,-0.41960784313725497,
830,1.0,-0.3254901960784313,
831,1.0,-0.2313725490196079,
832,1.0,-0.16862745098039222,
833,1.0,-0.1215686274509804,
834,1.0,-0.07450980392156858,
835,1.0,-0.06666666666666665,
836,1.0,-0.0039215686274509665,
837,1.0,-0.0117647058823529,
838,1.0,0.050980392156862786,
839,1.0,0.1215686274509804,
840,1.0,0.19999999999999996,
841,1.0,0.30980392156862746,
842,1.0,0.4039215686274509,
843,1.0,0.48235294117647065,
844,1.0,0.5215686274509803,
845,1.0,0.4901960784313726,
846,1.0,0.4980392156862745,
847,1.0,0.5215686274509803,
848,1.0,0.5607843137254902,
849,1.0,0.615686274509804,
850,1.0,0.7254901960784315,
851,0.8823529411764706,0.9215686274509804,
852,0.968627450980392,0.8431372549019607,
853,0.9137254901960783,0.9058823529411764,
854,0.8980392156862744,0.9137254901960783,
855,0.7960784313725491,1.0,
856,0.7490196078431373,1.0,
857,0.7568627450980392,1.0,
858,0.7490196078431373,1.0,
859,0.7254901960784315,1.0,
860,0.7019607843137254,1.0,
861,0.607843137254902,1.0,
862,0.5372549019607842,1.0,
863,0.46666666666666656,1.0,
864,0.4274509803921569,1.0,
865,0.45882352941176463,1.0,
866,0.46666666666666656,1.0,
867,0.4274509803921569,1.0,
868,0.3803921568627451,1.0,
869,0.2941176470588236,1.0,
870,0.19999999999999996,1.0,
871,0.09019607843137245,1.0,
872,0.06666666666666665,1.0,
873,0.07450980392156858,1.0,
874,0.06666666666666665,1.0,
875,0.0117647058823529,1.0,
876,-0.019607843137254943,1.0,
877,-0.04313725490196085,1.0,
878,-0.14509803921568631,1.0,
879,-0.24705882352941178,1.0,
880,-0.3176470588235294,1.0,
881,-0.3019607843137255,1.0,
882,-0.388235294117647,1.0,
883,-0.403921568627451,1.0,
884,-0.388235294117647,1.0,
885,-0.388235294117647,1.0,
886,-0.4745098039215686,1.0,
887,-0.5607843137254902,1.0,
888,-0.6470588235294118,1.0,
889,-0.7019607843137254,1.0,
890,-0.7098039215686275,1.0,
891,-0.7490196078431373,1.0,
892,-0.7411764705882353,1.0,
893,-0.7254901960784313,1.0,
894,-0.7725490196078432,1.0,
895,-0.8431372549019608,0.9764705882352942,
896,-0.9137254901960784,0.9058823529411764,
897,-0.9843137254901961,0.8352941176470587,
898,-1.0,0.7647058823529411,
899,-1.0,0.780392156862745,
900,-1.0,0.780392156862745,
901,-1.0,0.7647058823529411,
902,-1.0,0.7254901960784315,
903,-1.0,0.6941176470588235,
904,-1.0,0.6392156862745098,
905,-1.0,0.5529411764705883,
906,-1.0,0.4509803921568627,
907,-1.0,0.3647058823529412,
908,-1.0,0.3568627450980393,
909,-1.0,0.34901960784313735,
910,-1.0,0.3019607843137255,
911,-1.0,0.28627450980392144,
912,-1.0,0.26274509803921564,
913,-1.0,0.21568627450980382,
914,-1.0,0.12941176470588234,
915,-1.0,0.027450980392156765,
916,-1.0,-0.04313725490196085,
917,-1.0,-0.04313725490196085,
918,-1.0,-0.07450980392156858,
919,-1.0,-0.05882352941176472,
920,-1.0,-0.10588235294117654,
921,-1.0,-0.1215686274509804,
922,-1.0,-0.207843137254902,
923,-1.0,-0.30980392156862746,
924,-1.0,-0.403921568627451,
925,-1.0,-0.5058823529411764,
926,-1.0,-0.5764705882352941,
927,-1.0,-0.6705882352941177,
928,-1.0,-0.6313725490196078,
929,-1.0,-0.6235294117647059,
930,-1.0,-0.7176470588235294,
931,-1.0,-0.7647058823529411,
932,-1.0,-0.7490196078431373,
933,-0.8745098039215686,-0.9215686274509804,
934,-0.8274509803921568,-0.9764705882352941,
935,-0.9058823529411765,-0.9215686274509804,
936,-0.803921568627451,-1.0,
937,-0.7254901960784313,-1.0,
938,-0.6627450980392157,-1.0,
939,-0.6235294117647059,-1.0,
940,-0.592156862745098,-1.0,
941,-0.615686274509804,-1.0,
942,-0.592156862745098,-1.0,
943,-0.5450980392156863,-1.0,
944,-0.48235294117647065,-1.0,
945,-0.44313725490196076,-1.0,
946,-0.3254901960784313,-1.0,
947,-0.23921568627450984,-1.0,
948,-0.17647058823529416,-1.0,
949,-0.14509803921568631,-1.0,
950,-0.12941176470588234,-1.0,
951,-0.1215686274509804,-1.0,
952,-0.10588235294117654,-1.0,
953,-0.05882352941176472,-1.0,
954,-0.0039215686274509665,-1.0,
955,0.10588235294117654,-1.0,
956,0.19999999999999996,-1.0,
957,0.2941176470588236,-1.0,
958,0.30980392156862746,-1.0,
959,0.2784313725490195,-1.0,
960,0.3019607843137255,-1.0,
961,0.2784313725490195,-1.0,
962,0.34901960784313735,-1.0,
963,0.43529411764705883,-1.0,
964,0.5215686274509803,-1.0,
965,0.615686274509804,-1.0,
966,0.7019607843137254,-1.0,
967,0.7490196078431373,-1.0,
968,0.7882352941176469,-1.0,
969,0.7490196078431373,-1.0,
970,0.7647058823529411,-1.0,
971,0.8117647058823529,-0.9921568627450981,
972,0.8352941176470587,-0.9764705882352941,
973,0.8823529411764706,-0.9372549019607843,
974,0.9607843137254901,-0.8588235294117648,
975,1.0,-0.7960784313725491,
976,1.0,-0.7568627450980392,
977,1.0,-0.7098039215686275,
978,1.0,-0.7333333333333334,
979,1.0,-0.7254901960784313,
980,1.0,-0.6941176470588235,
981,1.0,-0.6470588235294118,
982,1.0,-0.592156862745098,
983,1.0,-0.4745098039215686,
984,1.0,-0.43529411764705883,
985,1.0,-0.4117647058823529,
986,1.0,-0.37254901960784315,
987,1.0,-0.41960784313725497,
988,1.0,-0.403921568627451,
989,1.0,-0.34901960784313724,
990,1.0,-0.2705882352941177,
991,1.0,-0.16078431372549018,
992,1.0,-0.08235294117647063,
993,1.0,-0.03529411764705881,
994,1.0,-0.027450980392156876,
995,1.0,-0.019607843137254943,
996,1.0,0.0352941176470587,
997,1.0,-0.027450980392156876,
998,1.0,0.08235294117647052,
999,1.0,0.17647058823529416,
1000,1.0,0.2705882352941176,
1001,1.0,0.37254901960784315,
1002,1.0,0.34901960784313735,
1003,1.0,0.34901960784313735,
1004,1.0,0.3647058823529412,
1005,1.0,0.3803921568627451,
1006,1.0,0.44313725490196076,
1007,1.0,0.5058823529411764,
1008,1.0,0.5921568627450979,
1009,1.0,0.6784313725490196,
1010,1.0,0.7647058823529411,
1011,1.0,0.7725490196078431,
1012,0.9137254901960783,0.9058823529411764,
1013,0.9529411764705882,0.8509803921568628,
1014,0.9450980392156862,0.8509803921568628,
1015,0.9215686274509804,0.8901960784313725,
1016,0.9294117647058824,0.8823529411764706,
1017,0.8745098039215686,0.9450980392156862,
1018,0.803921568627451,1.0,
1019,0.7176470588235293,1.0,
1020,0.6313725490196078,1.0,
1021,0.584313725490196,1.0,
1022,0.4980392156862745,1.0,
1023,0.4509803921568627,1.0,
1024,0.4509803921568627,1.0,
1025,0.4274509803921569,1.0,
1026,0.41960784313725497,1.0,
1027,0.39607843137254894,1.0,
1028,0.33333333333333326,1.0,
1029,0.23921568627450984,1.0,
1030,0.3019607843137255,1.0,
1031,0.37254901960784315,1.0,
1032,0.37254901960784315,1.0,
1033,0.3019607843137255,1.0,
1034,0.45882352941176463,1.0,
1035,0.5372549019607842,1.0,
1036,0.44313725490196076,1.0,
1037,0.5450980392156863,1.0,
1038,0.6313725490196078,1.0,
1039,0.584313725490196,1.0,
1040,0.6549019607843136,1.0,
1041,0.780392156862745,1.0,
1042,0.7176470588235293,1.0,
1043,0.7725490196078431,1.0,
1044,0.8666666666666667,0.9450980392156862,
1045,0.8274509803921568,0.9921568627450981,
1046,0.8666666666666667,0.9372549019607843,
1047,0.9921568627450981,0.8196078431372549,
1048,0.9372549019607843,0.8901960784313725,
1049,0.9372549019607843,0.8666666666666667,
1050,1.0,0.7254901960784315,
1051,1.0,0.7647058823529411,
1052,1.0,0.803921568627451,
1053,1.0,0.6392156862745098,
1054,1.0,0.6392156862745098,
1055,1.0,0.6784313725490196,
1056,1.0,0.5607843137254902,
1057,1.0,0.5058823529411764,
1058,1.0,0.607843137254902,
1059,1.0,0.48235294117647065,
1060,1.0,0.39607843137254894,
1061,1.0,0.4509803921568627,
1062,1.0,0.4274509803921569,
1063,1.0,0.2784313725490195,
1064,1.0,0.3019607843137255,
1065,1.0,0.33333333333333326,
1066,1.0,0.16862745098039222,
1067,1.0,0.16078431372549007,
1068,1.0,0.22352941176470598,
1069,1.0,0.06666666666666665,
1070,1.0,0.0039215686274509665,
1071,1.0,0.07450980392156858,
1072,1.0,-0.027450980392156876,
1073,1.0,-0.12941176470588234,
1074,1.0,-0.04313725490196085,
1075,1.0,-0.1215686274509804,
1076,1.0,-0.3019607843137255,
1077,1.0,-0.207843137254902,
1078,1.0,-0.17647058823529416,
1079,1.0,-0.33333333333333337,
1080,1.0,-0.3647058823529412,
1081,1.0,-0.2784313725490196,
1082,1.0,-0.3647058823529412,
1083,1.0,-0.44313725490196076,
1084,1.0,-0.43529411764705883,
1085,1.0,-0.4980392156862745,
1086,1.0,-0.6235294117647059,
1087,1.0,-0.5529411764705883,
1088,1.0,-0.607843137254902,
1089,1.0,-0.7019607843137254,
1090,1.0,-0.6784313725490196,
1091,1.0,-0.6862745098039216,
1092,1.0,-0.7960784313725491,
1093,1.0,-0.7725490196078432,
1094,1.0,-0.8509803921568627,
1095,1.0,-0.1843137254901961,
1096,1.0,-0.3254901960784313,
1097,0.9450980392156862,-0.9529411764705882,
1098,0.9215686274509804,-0.8509803921568627,
1099,0.8352941176470587,-0.9686274509803922,
1100,0.8588235294117648,-0.9607843137254902,
1101,0.8588235294117648,-0.9529411764705882,
1102,0.7019607843137254,-1.0,
1103,0.7254901960784315,-1.0,
1104,0.7647058823529411,-1.0,
1105,0.6705882352941177,-1.0,
1106,0.615686274509804,-1.0,
1107,0.6784313725490196,-1.0,
1108,0.4980392156862745,-1.0,
1109,0.46666666666666656,-1.0,
1110,0.5607843137254902,-1.0,
1111,0.4745098039215687,-1.0,
1112,0.3647058823529412,-1.0,
1113,0.4117647058823528,-1.0,
1114,0.4745098039215687,-1.0,
1115,0.34901960784313735,-1.0,
1116,0.28627450980392144,-1.0,
1117,0.34901960784313735,-1.0,
1118,0.26274509803921564,-1.0,
1119,0.16862745098039222,-1.0,
1120,0.19215686274509802,-1.0,
1121,0.1450980392156862,-1.0,
1122,-0.0117647058823529,-1.0,
1123,0.07450980392156858,-1.0,
1124,0.06666666666666665,-1.0,
1125,-0.0980392156862745,-1.0,
1126,-0.07450980392156858,-1.0,
1127,-0.027450980392156876,-1.0,
1128,-0.19215686274509802,-1.0,
1129,-0.23921568627450984,-1.0,
1130,-0.1843137254901961,-1.0,
1131,-0.3019607843137255,-1.0,
1132,-0.3568627450980393,-1.0,
1133,-0.28627450980392155,-1.0,
1134,-0.39607843137254906,-1.0,
1135,-0.5372549019607843,-1.0,
1136,-0.44313725490196076,-1.0,
1137,-0.4666666666666667,-1.0,
1138,-0.5843137254901961,-1.0,
1139,-0.5843137254901961,-1.0,
1140,-0.5607843137254902,-1.0,
1141,-0.6627450980392157,-1.0,
1142,-0.6862745098039216,-1.0,
1143,-0.6392156862745098,-1.0,
1144,-0.6862745098039216,-1.0,
1145,-0.788235294117647,-1.0,
1146,-0.7725490196078432,-1.0,
1147,-0.788235294117647,-1.0,
1148,-0.8901960784313725,-0.9294117647058824,
1149,-0.8745098039215686,-0.9529411764705882,
1150,-0.8431372549019608,-0.9686274509803922,
1151,-0.9607843137254902,-0.8431372549019608,
1152,-0.9764705882352941,-0.8431372549019608,
1153,-0.9294117647058824,-0.8901960784313725,
1154,-0.9921568627450981,-0.803921568627451,
1155,-1.0,-0.7176470588235294,
1156,-1.0,-0.788235294117647,
1157,-1.0,-0.7098039215686275,
1158,-1.0,-0.6313725490196078,
1159,-1.0,-0.6784313725490196,
1160,-1.0,-0.6705882352941177,
1161,-1.0,-0.5607843137254902,
1162,-1.0,-0.5607843137254902,
1163,-1.0,-0.5607843137254902,
1164,-1.0,-0.4666666666666667,
1165,-1.0,-0.3803921568627451,
1166,-1.0,-0.5058823529411764,
1167,-0.6235294117647059,-1.0,
1168,-0.9137254901960784,-0.8431372549019608,
1169,-1.0,-0.388235294117647,
1170,-1.0,-0.23921568627450984,
1171,-1.0,-0.19215686274509802,
1172,-1.0,-0.17647058823529416,
1173,-1.0,-0.19999999999999996,
1174,-1.0,-0.04313725490196085,
1175,-1.0,-0.027450980392156876,
1176,-1.0,-0.1215686274509804,
1177,-1.0,0.019607843137254832,
1178,-1.0,0.1215686274509804,
1179,-1.0,0.0117647058823529,
1180,-1.0,0.07450980392156858,
1181,-1.0,0.24705882352941178,
1182,-1.0,0.16862745098039222,
1183,-1.0,0.22352941176470598,
1184,-1.0,0.30980392156862746,
1185,-1.0,0.3176470588235294,
1186,-1.0,0.24705882352941178,
1187,-1.0,0.4117647058823528,
1188,-1.0,0.4745098039215687,
1189,-1.0,0.39607843137254894,
1190,-1.0,0.44313725490196076,
1191,-1.0,0.584313725490196,
1192,-1.0,0.5215686274509803,
1193,-1.0,0.5529411764705883,
1194,-1.0,0.6235294117647059,
1195,-1.0,0.6705882352941177,
1196,-1.0,0.6392156862745098,
1197,-1.0,0.7568627450980392,
1198,-1.0,0.780392156862745,
1199,-1.0,0.7411764705882353,
1200,-0.9529411764705882,0.8509803921568628,
1201,-0.9294117647058824,0.8980392156862744,
1202,-0.9607843137254902,0.8509803921568628,
1203,-0.8745098039215686,0.9215686274509804,
1204,-0.8274509803921568,0.9843137254901961,
1205,-0.8901960784313725,0.9450980392156862,
1206,-0.8274509803921568,0.968627450980392,
1207,-0.7098039215686275,1.0,
1208,-0.7725490196078432,1.0,
1209,-0.7411764705882353,1.0,
1210,-0.6235294117647059,1.0,
1211,-0.6470588235294118,1.0,
1212,-0.6941176470588235,1.0,
1213,-0.6470588235294118,1.0,
1214,-0.5764705882352941,1.0,
1215,-0.5843137254901961,1.0,
1216,-0.5764705882352941,1.0,
1217,-0.4666666666666667,1.0,
1218,-0.4666666666666667,1.0,
1219,-0.4509803921568627,1.0,
1220,-0.3176470588235294,1.0,
1221,-0.3019607843137255,1.0,
1222,-0.3647058823529412,1.0,
1223,-0.19999999999999996,1.0,
1224,-0.12941176470588234,1.0,
1225,-0.2313725490196079,1.0,
1226,-0.12941176470588234,1.0,
1227,-0.019607843137254943,1.0,
1228,-0.09019607843137256,1.0,
1229,-0.08235294117647063,1.0,
1230,0.07450980392156858,1.0,
1231,0.07450980392156858,1.0,
1232,0.04313725490196085,1.0,
1233,0.09019607843137245,1.0,
1234,0.16078431372549007,1.0,
1235,0.16078431372549007,1.0,
1236,0.13725490196078427,1.0,
1237,0.16862745098039222,1.0,
1238,0.37254901960784315,1.0,
1239,-0.16078431372549018,1.0,
1240,-0.6705882352941177,1.0,
1241,0.2549019607843137,1.0,
1242,0.44313725490196076,1.0,
1243,0.44313725490196076,1.0,
1244,0.5450980392156863,1.0,
1245,0.4745098039215687,1.0,
1246,0.5921568627450979,1.0,
1247,0.6705882352941177,1.0,
1248,0.607843137254902,1.0,
1249,0.6235294117647059,1.0,
1250,0.7254901960784315,1.0,
1251,0.7333333333333334,1.0,
1252,0.7254901960784315,1.0,
1253,0.8745098039215686,0.9372549019607843,
1254,0.8666666666666667,0.9607843137254901,
1255,0.8745098039215686,0.9294117647058824,
1256,0.9843137254901961,0.8196078431372549,
1257,0.968627450980392,0.8588235294117648,
1258,0.9372549019607843,0.8823529411764706,
1259,0.9921568627450981,0.803921568627451,
1260,1.0,0.7568627450980392,
1261,1.0,0.803921568627451,
1262,0.9921568627450981,0.803921568627451,
1263,1.0,0.7019607843137254,
1264,1.0,0.6862745098039216,
1265,1.0,0.7176470588235293,
1266,1.0,0.607843137254902,
1267,1.0,0.5686274509803921,
1268,1.0,0.6313725490196078,
1269,1.0,0.5686274509803921,
1270,1.0,0.5450980392156863,
1271,1.0,0.5294117647058822,
1272,1.0,0.584313725490196,
1273,1.0,0.6862745098039216,
1274,1.0,0.7411764705882353,
1275,1.0,0.6392156862745098,
1276,1.0,0.5764705882352941,
1277,1.0,0.6470588235294117,
1278,1.0,0.584313725490196,
1279,1.0,0.4274509803921569,
1280,1.0,0.41960784313725497,
1281,1.0,0.22352941176470598,
1282,1.0,0.1450980392156862,
1283,1.0,-0.04313725490196085,
1284,1.0,-0.15294117647058825,
1285,1.0,-0.3176470588235294,
1286,1.0,-0.39607843137254906,
1287,1.0,-0.6,
1288,1.0,-0.7490196078431373,
1289,0.9529411764705882,-0.8509803921568627,
1290,0.8196078431372549,-0.9921568627450981,
1291,0.7254901960784315,-1.0,
1292,0.6000000000000001,-1.0,
1293,0.41960784313725497,-1.0,
1294,0.30980392156862746,-1.0,
1295,0.1450980392156862,-1.0,
1296,0.0352941176470587,-1.0,
1297,-0.16078431372549018,-1.0,
1298,-0.22352941176470587,-1.0,
1299,-0.388235294117647,-1.0,
1300,-0.5137254901960784,-1.0,
1301,-0.6705882352941177,-1.0,
1302,-0.7098039215686275,-1.0,
1303,-0.8666666666666667,-0.9450980392156862,
1304,-0.9294117647058824,-0.8823529411764706,
1305,-1.0,-0.7725490196078432,
1306,-1.0,-0.6941176470588235,
1307,-1.0,-0.5137254901960784,
1308,-1.0,-0.4901960784313726,
1309,-1.0,-0.3176470588235294,
1310,-1.0,-0.19999999999999996,
1311,-1.0,-0.027450980392156876,
1312,-1.0,0.04313725490196085,
1313,-1.0,0.23921568627450984,
1314,-1.0,0.2705882352941176,
1315,-1.0,0.44313725490196076,
1316,-1.0,0.5450980392156863,
1317,-1.0,0.6862745098039216,
1318,-1.0,0.7568627450980392,
1319,-0.9294117647058824,0.8823529411764706,
1320,-0.8745098039215686,0.9215686274509804,
1321,-0.7333333333333334,1.0,
1322,-0.803921568627451,0.9764705882352942,
1323,-1.0,0.3647058823529412,
1324,-0.8196078431372549,0.968627450980392,
1325,-0.388235294117647,1.0,
1326,-0.2941176470588236,1.0,
1327,-0.08235294117647063,1.0,
1328,-0.019607843137254943,1.0,
1329,0.16862745098039222,1.0,
1330,0.1843137254901961,1.0,
1331,0.3568627450980393,1.0,
1332,0.4745098039215687,1.0,
1333,0.6313725490196078,1.0,
1334,0.6705882352941177,1.0,
1335,0.8117647058823529,0.9843137254901961,
1336,0.8980392156862744,0.9215686274509804,
1337,1.0,0.7960784313725491,
1338,1.0,0.7333333333333334,
1339,1.0,0.5764705882352941,
1340,1.0,0.4980392156862745,
1341,1.0,0.30980392156862746,
1342,1.0,0.24705882352941178,
1343,1.0,0.050980392156862786,
1344,1.0,0.0039215686274509665,
1345,1.0,-0.19999999999999996,
1346,1.0,-0.26274509803921564,
1347,1.0,-0.43529411764705883,
1348,1.0,-0.48235294117647065,
1349,1.0,-0.6470588235294118,
1350,1.0,-0.6941176470588235,
1351,0.9450980392156862,-0.8666666666666667,
1352,0.9372549019607843,-0.8823529411764706,
1353,0.8274509803921568,-0.9764705882352941,
1354,0.7098039215686274,-1.0,
1355,0.5607843137254902,-1.0,
1356,0.5137254901960784,-1.0,
1357,0.388235294117647,-1.0,
1358,0.24705882352941178,-1.0,
1359,0.05882352941176472,-1.0,
1360,0.027450980392156765,-1.0,
1361,-0.16862745098039222,-1.0,
1362,-0.2784313725490196,-1.0,
1363,-0.45882352941176474,-1.0,
1364,-0.4509803921568627,-1.0,
1365,-0.6392156862745098,-1.0,
1366,-0.7254901960784313,-1.0,
1367,-0.8431372549019608,-0.9686274509803922,
1368,-0.9294117647058824,-0.8823529411764706,
1369,-1.0,-0.7568627450980392,
1370,-1.0,-0.6784313725490196,
1371,-1.0,-0.5137254901960784,
1372,-1.0,-0.5137254901960784,
1373,-1.0,-0.3803921568627451,
1374,-1.0,-0.1843137254901961,
1375,-1.0,-0.04313725490196085,
1376,-1.0,0.04313725490196085,
1377,-1.0,0.1843137254901961,
1378,-1.0,0.33333333333333326,
1379,-1.0,0.4901960784313726,
1380,-1.0,0.5607843137254902,
1381,-1.0,0.6941176470588235,
1382,-0.9686274509803922,0.8352941176470587,
1383,-0.8980392156862745,0.9215686274509804,
1384,-0.788235294117647,1.0,
1385,-0.6784313725490196,1.0,
1386,-0.4901960784313726,1.0,
1387,-0.4666666666666667,1.0,
1388,-0.2705882352941177,1.0,
1389,-0.2313725490196079,1.0,
1390,-0.04313725490196085,1.0,
